Id,CreatedAt,Line,Type,Text
212291969928527872,"Mon Jun 11 21:15:24 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Barking and Upminster due to a signal failure at Barking."
212239123602345984,"Mon Jun 11 17:45:24 +0000 2012","District","","District Line: Back to good service."
212236568562368512,"Mon Jun 11 17:35:15 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Wimbledon and Earls Court due to an earlier signalling problem at Putney Bridge."
212227851255164931,"Mon Jun 11 17:00:37 +0000 2012","Northern","","Northern Line: Back to good service."
212153522060394496,"Mon Jun 11 12:05:15 +0000 2012","Victoria","","Victoria Line: Back to good service."
212144767226744832,"Mon Jun 11 11:30:28 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a signal failure at Highbury and Islington."
212142210924294146,"Mon Jun 11 11:20:19 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to a signal failure at Highbury and Islington."
212135907648745473,"Mon Jun 11 10:55:16 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
212134655326040064,"Mon Jun 11 10:50:17 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring between Walthamstow Central and Seven Sisters due to a signal failure at Tottenham Hale."
212133426122334208,"Mon Jun 11 10:45:24 +0000 2012","Victoria","Suspended","Victoria Line: Suspended between Walthamstow Central and Seven Sisters due to a signal failure at Tottenham Hale."
212123326141829121,"Mon Jun 11 10:05:16 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
212122156568547328,"Mon Jun 11 10:00:37 +0000 2012","District","Suspended","District Line: Suspended between Earls Court and Wimbledon due to a signal failure at Parsons Green."
212117038833991681,"Mon Jun 11 09:40:17 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Acton Town and Heathrow due to a signal failure earlier at Bounds Green."
212112009431498752,"Mon Jun 11 09:20:18 +0000 2012","District","","District Line: Back to good service."
212101944188223488,"Mon Jun 11 08:40:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Kings Cross and Cockfosters due to a signal failure at Bounds Green."
212099463358054400,"Mon Jun 11 08:30:27 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor delays are occurring to an earlier faulty train at West Ham."
212098159420248064,"Mon Jun 11 08:25:16 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Barking and Tower Hill due to a faulty train at West Ham."
212095677310840832,"Mon Jun 11 08:15:24 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Arnos Grove and Cockfosters due to a signal failure at Bounds Green."
212070477324230656,"Mon Jun 11 06:35:16 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring between Liverpool Street and Epping / Hainault due to an earlier faulty train at Holborn."
211979877270827008,"Mon Jun 11 00:35:15 +0000 2012","Central","","Central Line: Back to good service."
211957230126379008,"Sun Jun 10 23:05:16 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
211900614345629696,"Sun Jun 10 19:20:18 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
211888073703821313,"Sun Jun 10 18:30:28 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring between Stratford and Canary Wharf due to an earlier faulty train at Canning Town."
211880552377229313,"Sun Jun 10 18:00:34 +0000 2012","Victoria","","Victoria Line: Back to good service."
211871665137778688,"Sun Jun 10 17:25:16 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring between Walthamstow Central and Seven Sisters due to a faulty train at Tottenham Hale."
211587289086820352,"Sat Jun 09 22:35:15 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
211583526401880064,"Sat Jun 09 22:20:18 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring between North Greenwich and Stratford due to an earlier fire alert at West Ham."
211578565236498432,"Sat Jun 09 22:00:35 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring between North Greenwich and Stratford due to a fire alert at West Ham."
211574743558660097,"Sat Jun 09 21:45:24 +0000 2012","Jubilee","Suspended","Jubilee Line: Suspended between North Greenwich and Stratford due to a fire alert at West Ham."
211450185581207552,"Sat Jun 09 13:30:27 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
211448876807360512,"Sat Jun 09 13:25:15 +0000 2012","Circle","","Circle Line: Back to good service."
211441327055970304,"Sat Jun 09 12:55:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
211437561481142272,"Sat Jun 09 12:40:17 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Acton Town and Heathrow Airport, due to a security alert ealier at Northfields Station."
211430015366205440,"Sat Jun 09 12:10:18 +0000 2012","Piccadilly","Severe delays","Piccadilly Line: Severe delays are occurring between Acton Town and Heathrow Airport, due to a security alert at Northfields Station."
211426228689846272,"Sat Jun 09 11:55:15 +0000 2012","Piccadilly","Suspended","Piccadilly Line: Part suspended between Acton Town and Heathrow Airport, due to a security alert at Northfields Station."
211418678493843458,"Sat Jun 09 11:25:15 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to a signal failure at Kings Cross."
211401097032638464,"Sat Jun 09 10:15:23 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring between Baker Street and Aldgate due to a signal failure at Kings Cross."
211396030657331200,"Sat Jun 09 09:55:15 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Baker Street and Aldgate due to a signal failure at Kings Cross."
211394780280795136,"Sat Jun 09 09:50:17 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring clockwise due to a signal failure at Kings Cross."
211300400786178049,"Sat Jun 09 03:35:15 +0000 2012","Central","","Central Line: Saturday 9 and Sunday 10 June, no service between Marble Arch and Bethnal Green."
211255101845803010,"Sat Jun 09 00:35:15 +0000 2012","Northern","","Northern Line: Saturday 9 - Sunday 10 June, no service between Edgware - Hampstead. Rail replacement buses operate."
211135572385861634,"Fri Jun 08 16:40:17 +0000 2012","District","","District Line: Back to good service."
211128024702271489,"Fri Jun 08 16:10:18 +0000 2012","District","Minor delays","District Line: Minor delays are occurring between Earls Court and Wimbledon Park due to an earlier faulty train at Wimbledon."
211121759225790465,"Fri Jun 08 15:45:24 +0000 2012","District","Suspended","District Line: Suspended between Putney Bridge and Wimbledon due to a faulty train at Wimbledon."
211115442624921602,"Fri Jun 08 15:20:18 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Harow-on-the-Hill and Aldgate due to an earlier signal failure at Wembley Park."
211070142594023426,"Fri Jun 08 12:20:18 +0000 2012","","","Bakerloo Line: Back to good service."
211046260784889856,"Fri Jun 08 10:45:24 +0000 2012","","Suspended","Bakerloo Line: Suspended between Queen's Park and Harrow &amp;amp; Wealdstone due to a signal failure at Willesden Junction."
211028608762920961,"Fri Jun 08 09:35:15 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
211024844802899968,"Fri Jun 08 09:20:18 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays are occurring between Uxbridge and Acton Town due to an earlier faulty train at South Harrow."
210866298547224576,"Thu Jun 07 22:50:17 +0000 2012","Central","","Central Line: Back to good service."
210822248318255104,"Thu Jun 07 19:55:15 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring between London Bridge and Stratford due to an earlier faulty train at West Ham."
210813450581049344,"Thu Jun 07 19:20:18 +0000 2012","Central","Minor delays","Central Line: Minor delays are occurring due to a burst Thames water main causing flooding earlier at Stratford."
210792054073196544,"Thu Jun 07 17:55:16 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring between Edgware and Kennington via Bank due to a vehicle on fire earlier at Brent Cross."
210775701341736960,"Thu Jun 07 16:50:17 +0000 2012","Northern","Minor delays","Northern Line: Minor delays are occurring between Edgware and Camden Town due to a signal failure at Golders Green."
210770709692162050,"Thu Jun 07 16:30:27 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays are occurring between Baker Street and Aldgate due to an earlier signal failure at Finchley Road."
210765636379492352,"Thu Jun 07 16:10:18 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring between Baker Street and Aldgate due to a signal failure at Finchley Road."
210712789617082368,"Thu Jun 07 12:40:18 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
210702795882508288,"Thu Jun 07 12:00:35 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to a faulty train at Willesden Green."
210686356823883777,"Thu Jun 07 10:55:16 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
210682592884834304,"Thu Jun 07 10:40:19 +0000 2012","Circle","","Circle Line: Back to good service."
210673776675913730,"Thu Jun 07 10:05:17 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe delays are occurring between Baker Street and Aldgate due to an earlier signal failure at Kings Cross."
210672603386494976,"Thu Jun 07 10:00:37 +0000 2012","Circle","Minor delays","Circle Line: Minor delays are occurring due to an earlier signal failure at King's Cross."
210671257983795201,"Thu Jun 07 09:55:16 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at King's Cross.Local buses are accepting valid tickets."
210619714387451904,"Thu Jun 07 06:30:27 +0000 2012","Central","","Central Line: Valid tickets are being accepted on local buses and Greater Anglia via any reasonable route."
210589518137536512,"Thu Jun 07 04:30:28 +0000 2012","Central","","Central Line:"
210529118943584257,"Thu Jun 07 00:30:28 +0000 2012","Central","","Central Line: Back to good service."
210480030327906305,"Wed Jun 06 21:15:24 +0000 2012","Victoria","","Victoria Line: Back to good service."
210447279486808067,"Wed Jun 06 19:05:16 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to earlier faulty trains at King's Cross and Pimlico."
210435964747792386,"Wed Jun 06 18:20:18 +0000 2012","Victoria","Severe delays","Victoria Line: Severe delays are occurring due to an earlier faulty train at King's Cross and Pimlico."
210429661291876352,"Wed Jun 06 17:55:15 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring due to a faulty train earlier at Kings Cross St Pancras."
210428413889101825,"Wed Jun 06 17:50:18 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occurring northbound due to a faulty train earlier at Kings Cross St Pancras."
210388148243533825,"Wed Jun 06 15:10:18 +0000 2012","","","Bakerloo Line: Back to good service."
210359230732046337,"Wed Jun 06 13:15:23 +0000 2012","","Minor delays","Bakerloo Line: Minor delays are occurring due to an earlier signal failure at Embankment."
210335299488849920,"Wed Jun 06 11:40:17 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
210321485955481600,"Wed Jun 06 10:45:24 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to a defective train earlier at Green Park."
210317724159717378,"Wed Jun 06 10:30:27 +0000 2012","Central","Minor delays","Piccadilly Line: Minor delays are occurring between Northfields and Heathrow Central due to a signal failure at Houndslow West."
210316418896498688,"Wed Jun 06 10:25:16 +0000 2012","Jubilee","Severe delays","Jubilee Line: Severe delays are occurring due to a defective train earlier at Green Park."
210247220547682305,"Wed Jun 06 05:50:18 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
210240919709024257,"Wed Jun 06 05:25:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occurring due to an earlier signal failure at Neasden."
210174316137037824,"Wed Jun 06 01:00:36 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
210167937825386497,"Wed Jun 06 00:35:15 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
210151631583580163,"Tue Jun 05 23:30:28 +0000 2012","Metropolitan","","Metropolitan Line:"
210144113130094592,"Tue Jun 05 23:00:35 +0000 2012","Circle","","Circle Line: Back to good service."
210137739113406464,"Tue Jun 05 22:35:15 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
210110091809128450,"Tue Jun 05 20:45:24 +0000 2012","Metropolitan","Suspended","Metropolitan Line: Suspended between Baker Street and Aldgate due to a signal failure at King's Cross."
210091233593393153,"Tue Jun 05 19:30:28 +0000 2012","Circle","Severe delays","Circle Line: Severe delays are occurring due to a signal failure at King's Cross."
210084892304867329,"Tue Jun 05 19:05:16 +0000 2012","Circle","Suspended","Circle Line: Suspended due to a signal failure at King's Cross."
